approach;log;config;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat
Urabe et al.;L2.csv;N=50-M=20-t=0.1-w=1500-w=1500;0.6011165885167549;0.7190947984688133;0.6537408503659262;0.6059329764453689;143;240;0.7688822112669353;0.4765015977142516;0.5398868950707851;0.648705518076502;0.8480252142223973;0.6626591510909657;0.6091297591297591;0.7793275419369031;7.93340312600003;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=25-t=0.1-w=1500-w=1500;0.6825507041761564;0.6897251013970257;0.6640559643855876;0.6100560447456199;135;240;0.7383518270506318;0.3997989964926304;0.5181162269937886;0.5915775580741519;0.8318407960199005;0.605194952111384;0.6606450534759358;0.7272416681033185;7.957648955999957;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=30-t=0.1-w=1500-w=1500;0.4854051181776685;0.5772742644572202;0.49548976804500566;0.6029972981410127;112;240;0.6266124611858027;0.23283240646421038;0.365617892075715;0.5182385502065607;0.6040862290862291;0.15597308219939934;0.2771796218487395;0.44064091553286805;8.251021231000095;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=35-t=0.1-w=1500-w=1500;0.38491028132000915;0.5764719151815926;0.4590699298985032;0.6203874542457025;109;240;0.6222858378090079;0.24939011742173386;0.3507837166983167;0.5425872312451285;0.5847774379884472;0.16738471668221303;0.20305346169246036;0.4683369339742053;8.977215543000057;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=40-t=0.1-w=1500-w=1500;0.36820141399195533;0.545824386936377;0.4324094338521237;0.6423558609026702;95;240;0.5885143078661333;0.1964099960618668;0.32091696926165775;0.5140276458855404;0.5928331466965285;0.18502674118926257;0.23633603238866396;0.4839851873630726;8.516185471999961;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=45-t=0.1-w=1500-w=1500;0.3656970186458706;0.5419325432999088;0.42902583791647253;0.6183632822391226;92;240;0.5847601981056858;0.1912372379608177;0.3172197514768086;0.5117917197481712;0.5566172957477306;0.11364088040656616;0.24574562266378122;0.4396044963768636;8.881339346000004;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=50-t=0.1-w=1500-w=1500;0.3412982181296692;0.5094019030357952;0.39841883040770043;0.5734917030689473;92;240;0.5631705282465048;0.15888594251257743;0.2865649901657111;0.494523856082605;0.5649784997611085;0.13236699821549588;0.2783176626490818;0.46189089552650947;9.135627262000071;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=5-t=0.1-w=1500-w=1500;0.8685122266755196;0.8360493827160493;0.826522123525138;0.4717566555382247;130;200;0.8288732518418246;0.6425866147904554;0.7207513727883232;0.7844617354619184;0.9475253428741801;0.881783888618596;0.9269118449343731;0.9210925203738203;3.877219938000053;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=10-t=0.1-w=1500-w=1500;0.8435595891485382;0.7422663358147229;0.7229867698388989;0.6081239996961554;181;200;0.7622881335056566;0.5115592344678931;0.6062161098305748;0.7141077016643603;0.9138735420503377;0.8251161429010103;0.7749405953324686;0.9018388225465294;3.174735886999997;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=15-t=0.1-w=1500-w=1500;0.5959732550266108;0.656471781007097;0.5962019708410873;0.6789010610577794;149;200;0.6653654819345888;0.33295149940922064;0.4942315406793366;0.6317733026297344;0.6754035915109741;0.35298008321889196;0.5481765227301507;0.6643653654006865;3.7567196879999756;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=20-t=0.1-w=1500-w=1500;0.7022788105605877;0.6920655954944509;0.6956452847558425;0.5541569729955386;125;200;0.692155278806977;0.34272654041187656;0.5429693417182576;0.5885043112534486;0.8530322580645161;0.6830391956698355;0.7911603843311159;0.7989420074602419;3.558554793999974;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=25-t=0.1-w=1500-w=1500;0.49558763533996064;0.5482587064676617;0.4182592636504835;0.536607709783984;47;200;0.42204931553874353;0.035236157496106056;0.30899272258139465;0.6134895678693095;0.482886216466235;0.11324138194166238;0.3409574468085106;0.5596266334500176;3.513937104999968;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=30-t=0.1-w=1500-w=1500;0.5217637032481083;0.5345400199269346;0.38934401801634727;0.6268609243445922;57;200;0.40217447722961885;0.016796164950702876;0.28961491546996154;0.6171991876876683;0.518796992481203;0.14324058334078912;0.4306521019529957;0.6676177722299936;3.6664902570000777;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=35-t=0.1-w=1500-w=1500;0.2695473043848223;0.5191794529686458;0.35485907060959365;0.5550538794750077;53;200;0.3851171840442975;0.0;0.2695473043848223;0.6205781047090668;0.38316400580551524;0.0;0.27910288358846563;0.619002427947997;4.195205786000088;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=40-t=0.1-w=1500-w=1500;0.4497462230906068;0.5485647530040053;0.43012614390600123;0.5859500050308494;58;200;0.43465961068884146;0.03716560239022149;0.3163800723168497;0.6010516909766329;0.6134301270417423;0.2664756466889678;0.5365956727518594;0.703067905723672;4.464892447000011;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=45-t=0.1-w=1500-w=1500;0.2737312054233458;0.5231932773109244;0.35941755980776946;0.5653313923231251;60;200;0.3875073700685519;0.0;0.2737312054233458;0.6225008996528052;0.43559322033898307;0.0;0.36;0.6599948638731843;4.856233448000012;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=5-M=50-t=0.1-w=1500-w=1500;0.27038584811849303;0.5199863922435788;0.35577403784436445;0.512282852617482;63;200;0.3857554709552938;0.0;0.27038584811849303;0.621092159792163;0.43676395289298514;0.0;0.36381960191484003;0.6608811942346258;4.622817006000105;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=5-t=0.1-w=1500-w=1500;0.819478146840773;0.7649382716049383;0.7713224146457079;0.2930588105047294;115;200;0.753811035635936;0.4655860280736748;0.6342672988621106;0.657393684620638;0.8193745232646834;0.5984157095317075;0.7062287334593573;0.7356015570269238;3.318407268999863;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=10-t=0.1-w=1500-w=1500;0.8361560077524347;0.8210873146622735;0.8252369716200717;0.5026483221535433;152;200;0.8011151819968224;0.5743814548603148;0.7091253250312686;0.7327395511936454;0.9495468804461484;0.8859880522771044;0.9257894736842105;0.923673870475242;3.510276117000103;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=15-t=0.1-w=1500-w=1500;0.7491270700658255;0.7513192612137203;0.7496955251661185;0.6327915777293566;156;200;0.7598414754140452;0.4933153588430763;0.6183573523696003;0.6888461718927089;0.7776288227901131;0.5166538737696762;0.6283988231722001;0.6900188354246649;3.7116381089999777;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=20-t=0.1-w=1500-w=1500;0.7699668089675219;0.7569582504970179;0.7435223791398952;0.596606588472091;146;200;0.7467922649136938;0.48142575082296707;0.6102411242232487;0.6982782061449717;0.9553141237600378;0.906625895692164;0.9338702612296911;0.9437499547472816;3.676707159999978;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=25-t=0.1-w=1500-w=1500;0.7123239454143211;0.6903814262023217;0.6734708569592235;0.5776936747837562;128;200;0.6934146099270881;0.3687785942923691;0.5320403741881714;0.6285098503833394;0.765871062992126;0.5086290215799876;0.6140104166666667;0.6999585966074212;4.196851408999919;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=30-t=0.1-w=1500-w=1500;0.4158996898738279;0.5440810227461398;0.467562924159593;0.569792786935704;108;200;0.5095553946779788;0.07569027434012941;0.33840162542331115;0.5332569798722422;0.5465559016960886;0.1592046791940598;0.38311485642946325;0.5699797465197749;4.288215896999873;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=35-t=0.1-w=1500-w=1500;0.41550916327363124;0.544863242161441;0.47002044940426063;0.5240105335070587;93;200;0.5199213153500721;0.08426673705943162;0.3406732849542866;0.5286627572712609;0.5264142122487143;0.11244995053935654;0.3764278732020667;0.5395305561692629;4.0775806520000515;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=40-t=0.1-w=1500-w=1500;0.4538798150464886;0.5896876049714478;0.5124493502427491;0.5637851214746428;102;200;0.5557867047329261;0.14467363722324736;0.38468809279458616;0.5552015855964325;0.605707629586488;0.2543996005478356;0.45269251151604095;0.6055921701492736;4.618490036999901;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=45-t=0.1-w=1500-w=1500;0.2737312054233458;0.5231932773109244;0.35941755980776946;0.5192538642411104;79;200;0.3875073700685519;0.0;0.2737312054233458;0.6225008996528052;0.40051931191171697;0.0;0.2962666239384714;0.6328659509814989;4.582699751000064;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=10-M=50-t=0.1-w=1500-w=1500;0.27038584811849303;0.5199863922435788;0.35577403784436445;0.49517433656207616;73;200;0.3857554709552938;0.0;0.27038584811849303;0.621092159792163;0.4178082191780822;0.0;0.3310189528992306;0.6463808623235083;5.349827205999873;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=5-t=0.1-w=1500-w=1500;0.8549884831985081;0.8037860082304527;0.8078579503073379;0.28310445388186367;121;200;0.773210730212157;0.5086452972413422;0.6813197511365205;0.685976634709066;0.8775482093663912;0.7267680862564365;0.8063820018365472;0.8195368616926754;3.7078520039999603;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=10-t=0.1-w=1500-w=1500;0.8405537785504228;0.828995057660626;0.8322851558985289;0.48705024703764127;141;200;0.8107706460818652;0.5957181904006409;0.719745821928485;0.7467712748878789;0.9540020263424519;0.8961229894458075;0.9326241134751773;0.9304967174627911;3.762677507999797;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=15-t=0.1-w=1500-w=1500;0.7527200753327631;0.7548419135904652;0.7533022342517294;0.5977203155376408;141;200;0.7606552794316103;0.49551569819669256;0.6221550186420558;0.6907021525717261;0.7794326241134751;0.5240201893331472;0.6330730630268968;0.6975906610361646;3.9201832159999412;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=20-t=0.1-w=1500-w=1500;0.5429661206125671;0.683844241922121;0.6020751765617094;0.58906502517529;138;200;0.7207107253868509;0.44607022078972375;0.5078741020507863;0.6979601512970574;0.8751719030995451;0.751008507355541;0.6065735100696809;0.8685189760915067;3.9939583459999994;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=25-t=0.1-w=1500-w=1500;0.718045476154059;0.7071310116086236;0.6914790100118164;0.5936807722331703;138;200;0.7071206141020446;0.3966521037973535;0.5506403888702376;0.644640349631001;0.7930815614090765;0.5711078528726737;0.6445833333333333;0.7441662895952713;4.264539968000008;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=30-t=0.1-w=1500-w=1500;0.6847961742486848;0.6199568321434501;0.62006845069815;0.5921299991125016;126;200;0.6146434240536925;0.18627425567074662;0.45671078720421504;0.49958982642719474;0.7662222222222222;0.49175496965595356;0.6184858140182498;0.6735799683731573;4.569348790000049;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=35-t=0.1-w=1500-w=1500;0.7241399649516543;0.6088407005838199;0.6166838940467337;0.5737378352875502;111;200;0.6086220220776796;0.16246619714444097;0.44719537508926827;0.47341483545645274;0.8298116298116298;0.6208041664885694;0.7502937720329025;0.7497554579019362;4.318204137000066;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=40-t=0.1-w=1500-w=1500;0.7243776399904914;0.6303325495465233;0.6416165550018801;0.561966059561403;102;200;0.6278141376286454;0.19918272383622707;0.4746632566489924;0.4916941627404973;0.8023684721413318;0.5607066669615552;0.6995561738208796;0.710817943330454;4.490260976999934;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=45-t=0.1-w=1500-w=1500;0.2737312054233458;0.5231932773109244;0.35941755980776946;0.5300295752697027;79;200;0.3875073700685519;0.0;0.2737312054233458;0.6225008996528052;0.40051931191171697;0.0;0.2962666239384714;0.6328659509814989;5.608566058000179;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=15-M=50-t=0.1-w=1500-w=1500;0.27038584811849303;0.5199863922435788;0.35577403784436445;0.4941885643445566;76;200;0.3857554709552938;0.0;0.27038584811849303;0.621092159792163;0.41368421052631577;0.0;0.32011772853185594;0.6431828748702159;4.864076313999931;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=5-t=0.1-w=1500-w=1500;0.8553034621253237;0.8041152263374486;0.8081627876178273;0.2822825576927128;121;200;0.7734078057862495;0.5090867040776756;0.6817420320597988;0.6862727046969875;0.8775482093663912;0.7267680862564365;0.8063820018365472;0.8195368616926754;4.1162033850000626;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=10-t=0.1-w=1500-w=1500;0.8378288169273183;0.8240527182866557;0.827898867839015;0.4872743692412769;140;200;0.8048177968735706;0.5825326777458366;0.7131500188347206;0.7380729231721771;0.9441932168550874;0.8739682824268458;0.9194285714285714;0.9156702344977619;4.030257970000093;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=15-t=0.1-w=1500-w=1500;0.7515460702274368;0.7536831650389009;0.7522524445059159;0.5920000543912857;140;200;0.7612137699231849;0.49648554923527444;0.6214668315209003;0.6910836192152524;0.7750256937307297;0.5135674427963048;0.6238404723002335;0.6901450810146904;4.456050704000063;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=20-t=0.1-w=1500-w=1500;0.5431386175730443;0.6826843413421707;0.6015109562354107;0.5871321736979878;137;200;0.7207759728838432;0.44592906170190194;0.5074061773208496;0.6975602614710854;0.8623872906826965;0.7254505988582824;0.5897689674752646;0.8538755294017679;4.588474437999821;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=25-t=0.1-w=1500-w=1500;0.5265681804958152;0.6454394693200664;0.5733380982343542;0.5926816541616204;137;200;0.6707261503066851;0.3433717835838296;0.46871753626467777;0.6360406690901635;0.7900386431945041;0.58096676542633;0.5737062511697548;0.7688794247659295;4.5787460680001;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=30-t=0.1-w=1500-w=1500;0.6877374461130442;0.6270961314959322;0.6265085749389442;0.5983129545055684;124;200;0.6197313045481085;0.1989593274957782;0.4643757507261892;0.5093658880738682;0.7701285077366903;0.5037900268624329;0.6227699580730726;0.6841210412954848;5.515148772999964;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=35-t=0.1-w=1500-w=1500;0.7215228468735861;0.6070058381984987;0.6146197271290368;0.5775851864907272;110;200;0.6090004934041632;0.16055553125950697;0.4446254989685095;0.46938858889969354;0.8330275229357799;0.6267241009849926;0.7619834710743801;0.7527790377789076;5.138542339000196;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=40-t=0.1-w=1500-w=1500;0.6730328558024782;0.5980853207927443;0.608421305157799;0.5372323020335347;87;200;0.6107179512383449;0.16607753806574724;0.44170628269953466;0.4744928062834908;0.7252071638599304;0.39665569091686104;0.5892398750837953;0.6081622109879244;5.443458770999996;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=45-t=0.1-w=1500-w=1500;0.2707253740419337;0.5203127655957844;0.35614431473360825;0.5296332767902285;78;200;0.3859381248409496;0.0;0.2707253740419337;0.6212391848885175;0.4139194139194139;0.0;0.31821170282708744;0.6433656922150993;5.189243876000091;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=20-M=50-t=0.1-w=1500-w=1500;0.5013330895082047;0.5268707482993197;0.4784589311085936;0.5012408859609382;77;200;0.5497706005348219;0.1084187073461146;0.3570584800999483;0.5096878070556657;0.6124401913875598;0.22947859453765707;0.42940038684719534;0.5892358534944003;5.465745775000187;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=5-t=0.1-w=1500-w=1500;0.9211122778684077;0.9147465437788018;0.9162053236624115;0.2763582331784203;131;200;0.8973694519623859;0.7803854616905035;0.8473525290406053;0.8622755253545131;0.9803875513799178;0.9557082642575203;0.9700208188757807;0.970364179687406;4.397286353000027;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=10-t=0.1-w=1500-w=1500;0.8353809461890133;0.8247405699225828;0.8282636702453678;0.48406046582018486;135;200;0.8060611701672982;0.584885951738902;0.713764528112574;0.7392717962283961;0.8995024875621891;0.7744766746473003;0.8565217391304348;0.8500969625789759;4.097530142000096;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=15-t=0.1-w=1500-w=1500;0.7562737236866605;0.7586092715231788;0.7573715123749626;0.5899698000312783;137;200;0.7615463066228455;0.4968316752712627;0.6265528551979423;0.6909320146111056;0.7785530270502361;0.5221753563924089;0.6400492943033061;0.6964637029985943;4.408462974999793;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=20-t=0.1-w=1500-w=1500;0.5094301174716993;0.6659486329743165;0.5761605859255657;0.5913037012466699;135;200;0.7013853834073088;0.41372149725574586;0.47985593012525013;0.6865514099930096;0.8248756218905473;0.6521844004729831;0.639080459770115;0.8150071403193988;4.933863274000032;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=25-t=0.1-w=1500-w=1500;0.5278342270192774;0.6466003316749586;0.5744485798744585;0.5989212074799146;135;200;0.6721735492383827;0.34619059751351683;0.47015857515168175;0.6375706114637316;0.8239911553344389;0.6489805824367041;0.6230959164292498;0.810140596910495;4.949917271999993;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=30-t=0.1-w=1500-w=1500;0.6669192512915304;0.5938900879960153;0.5917968790597077;0.6191597441188477;116;200;0.5965042781592295;0.1531118463466076;0.42923944905364597;0.4844069185383749;0.7319340329835082;0.42572924588838384;0.5526906811470896;0.6371585033043983;4.733472609000046;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=35-t=0.1-w=1500-w=1500;0.6829206332015284;0.5440293529019347;0.5467673198203652;0.5619328931331659;91;200;0.5634646617344563;0.08122107898628367;0.3766812420651652;0.43809101521537264;0.6903540903540903;0.3272337114155682;0.5900621118012422;0.5684630469995581;5.076871841999946;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=40-t=0.1-w=1500-w=1500;0.4290468962636834;0.5589519650655022;0.48410879937814383;0.5406921820539343;81;200;0.526603563091716;0.09536247711138256;0.35469167310917843;0.5350201079660641;0.595679012345679;0.21731048675601713;0.46170983013088274;0.5730053439873602;5.249289585999804;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=45-t=0.1-w=1500-w=1500;0.27097985521487716;0.5205572545022086;0.35642177157424965;0.5299800002137157;74;200;0.38607516186183766;0.0;0.27097985521487716;0.6213494683846101;0.39689004072565714;0.0;0.27775748721694665;0.6299920957644287;5.232770651999999;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=25-M=50-t=0.1-w=1500-w=1500;0.27064051588760063;0.5202312138728323;0.35605178135783205;0.5025978994424078;72;200;0.3858924546865432;0.0;0.27064051588760063;0.6212024264976298;0.43779342723004694;0.0;0.35667438271604934;0.6616596007238518;5.4975326710000445;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=5-t=0.1-w=1500-w=1500;0.8788709766158835;0.8629257857495475;0.8661375868815762;0.34343440155442484;107;200;0.8519779030638516;0.6823701274051572;0.7712177344726983;0.7999146981402461;0.8682771997883971;0.7029534493933149;0.8013169073916738;0.8015617948477973;4.347056382000119;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=10-t=0.1-w=1500-w=1500;0.836786654425097;0.8258935924888816;0.8294923856285953;0.48216285104169304;135;200;0.8074296009033141;0.5877114993530671;0.7155883866015881;0.7409551570600266;0.8909894969596462;0.7558037867626282;0.8454106280193237;0.8379955542634744;4.473025694999933;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=15-t=0.1-w=1500-w=1500;0.7608061000985077;0.7629139072847683;0.7617105261045365;0.6235008824785361;121;200;0.761522290541941;0.4966807104395928;0.6307019942714351;0.6907366172577172;0.771900826446281;0.4921205038578794;0.6320533723131126;0.6650539853536485;4.789045932999898;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=20-t=0.1-w=1500-w=1500;0.6810124812306635;0.6621375310687655;0.6521615091542896;0.5999122062103707;111;200;0.6909319435103868;0.35271924550831796;0.5110632483578906;0.607406680951383;0.8132678132678133;0.600916372205563;0.6620043838188552;0.7499209895146814;5.168229777999841;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=25-t=0.1-w=1500-w=1500;0.5136636227754244;0.6112769485903814;0.5467016207081149;0.5979732774074985;102;200;0.6254727358397926;0.25106853958221453;0.43307604097245267;0.5813845536889115;0.7891671520093185;0.5772030391876474;0.5500496494894254;0.7610734524929217;5.190690669999867;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=30-t=0.1-w=1500-w=1500;0.48829666301901953;0.6038519010459904;0.5350141992860334;0.588811418885976;94;200;0.6153365492061236;0.23412827175192918;0.4192386556217998;0.5752669914386703;0.595973461450469;0.19680615619355848;0.3630947775628627;0.5336550719791359;4.862484687000006;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=35-t=0.1-w=1500-w=1500;0.4329759024410316;0.5297768830733098;0.4628874192428572;0.567695124167458;83;200;0.5483800745111682;0.09686399941514923;0.3356443314662598;0.49500250703730436;0.5562738759917719;0.10945471598902895;0.23834173466850517;0.4843085309517219;5.098948047000022;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=40-t=0.1-w=1500-w=1500;0.27140367960574785;0.5209641826515022;0.3568837224458617;0.5632644100114028;73;200;0.386303644677977;0.0;0.27140367960574785;0.6215333013427173;0.3546423135464231;0.0;0.1688872208669544;0.5955185249397563;5.541562930000055;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=45-t=0.1-w=1500-w=1500;0.27114943160001187;0.5207201086956522;0.3566066234668014;0.5408086726354043;72;200;0.38616654188299937;0.0;0.27114943160001187;0.621422997549173;0.4064945226917058;0.0;0.2934027777777778;0.6375692297246675;5.3364619710000625;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=30-M=50-t=0.1-w=1500-w=1500;0.2707253740419337;0.5203127655957844;0.35614431473360825;0.5041409810039821;70;200;0.3859381248409496;0.0;0.2707253740419337;0.6212391848885175;0.45217391304347826;0.0;0.37734693877551023;0.6724387801454332;6.4252836939999725;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=5-t=0.1-w=1500-w=1500;0.6399365306050167;0.7213695395513577;0.6560346173024463;0.3914641229494042;67;200;0.7864235900804595;0.5730873881940315;0.5882769884442202;0.766070713501894;0.8543645409317051;0.7079147599577591;0.7453906935908692;0.8418819836195505;4.568681947999721;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=10-t=0.1-w=1500-w=1500;0.8283061571145082;0.8194993412384717;0.821624716945304;0.5053423636641906;102;200;0.8014744929836635;0.5758400473342148;0.7050237801730681;0.7342922203725972;0.9623374102116093;0.9145512128875296;0.943239113827349;0.9425710546433006;4.91382052400013;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=15-t=0.1-w=1500-w=1500;0.567710919080104;0.6516556291390728;0.5874396640636778;0.609948791953837;107;200;0.678847206184086;0.3580753378684279;0.48796492779541356;0.6426101376115694;0.6788926115323576;0.3737616015571773;0.4164218958611482;0.6566391270707675;4.909920130000046;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=20-t=0.1-w=1500-w=1500;0.5363841067278845;0.6508699254349627;0.5787302076019443;0.6055556492939607;96;200;0.6702200372976223;0.34119160588849795;0.4742060313861294;0.6334425755560456;0.8125;0.6240410095002257;0.5774601063829787;0.7904151117226236;5.3117144980001285;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=25-t=0.1-w=1500-w=1500;0.49995479047781816;0.6169154228855721;0.5467531020180175;0.6205804641297222;87;200;0.6296076976757172;0.2620333694244401;0.4334465138052846;0.5904475137861762;0.8380112269446672;0.6756336104866513;0.678352490421456;0.8229306063728995;5.0454659479996735;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=30-t=0.1-w=1500-w=1500;0.481768805389703;0.5745248416138713;0.5139911140032235;0.6175445547263825;88;200;0.5894710164907951;0.17933970991848672;0.3942655355607183;0.5413495558698612;0.5922152560083594;0.1836135452615357;0.34162878787878787;0.5232299020521866;5.5354439400002775;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=35-t=0.1-w=1500-w=1500;0.2727218898459288;0.5222278141251467;0.3583194148934498;0.5926552795909045;75;200;0.3869224343017083;0.0;0.2727218898459288;0.6220308949736406;0.33981981981981985;0.0;0.12017777777777779;0.5829406657798201;5.662825931000043;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=40-t=0.1-w=1500-w=1500;0.27157310057528267;0.5211267605633803;0.35706833594157533;0.5713190203221655;71;200;0.3863950682394533;0.0;0.27157310057528267;0.6216068437842792;0.358148893360161;0.0;0.16683197778218609;0.5984554230351338;5.5357467240000915;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=45-t=0.1-w=1500-w=1500;0.27114943160001187;0.5207201086956522;0.3566066234668014;0.5335465148236432;72;200;0.38616654188299937;0.0;0.27114943160001187;0.621422997549173;0.4064945226917058;0.0;0.2934027777777778;0.6375692297246675;6.2220295520000946;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=35-M=50-t=0.1-w=1500-w=1500;0.2707253740419337;0.5203127655957844;0.35614431473360825;0.5089329377403219;68;200;0.3859381248409496;0.0;0.2707253740419337;0.6212391848885175;0.46488147497805093;0.0;0.3998702422145329;0.6818221725479826;6.189222631000121;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=40-M=5-t=0.1-w=1500-w=1500;0.6433999263517586;0.7407657277787147;0.6704318730242147;0.38320903632562575;69;200;0.8222171426204236;0.6444272176306934;0.6117370462844965;0.8062220737584619;0.9113384484228474;0.8221825750817723;0.7953964194373402;0.9055767246082737;5.007356920999882;full;0;0;0;0;0;0;0;0
Urabe et al.;L1.csv;N=40-M=10-t=0.1-w=1500-w=1500;0.6057522918711807;0.6988521269412559;0.6315633145810495;0.4954621484732158;71;200;0.7439693373079663;0.4879326889283796;0.548365615288509;0.7173562233167077;0.8881287726358149;0.7756892515398777;0.7790744466800805;0.879829220503051;4.723408167999878;full;0;0;0;0;0;0;0;0
