approach;log;config;with_labels;label;precision;recall;F$_1$-score;support;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.7019027484143763;0.959845807902345;0.810854816824966;3113;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;656.843.483.579.978;full;69;8856;241;9312;48;6374061;0;0.002704367519763764;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.7622682660850599;0.4781121751025992;0.587641866330391;1462;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;656.843.483.579.978;full;69;8856;241;9312;48;6374061;0;0.002704367519763764;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.9042553191489362;0.5523066926575698;0.6857603872529247;1539;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;656.843.483.579.978;full;69;8856;241;9312;48;6374061;0;0.002704367519763764;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.7117675083373035;0.959845807902345;0.8173984407057858;3113;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.575.404.020.000.130;full;69;8856;241;9312;48;6374061;0;0.002656257319213488;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.7622682660850599;0.4781121751025992;0.587641866330391;1462;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.575.404.020.000.130;full;69;8856;241;9312;48;6374061;0;0.002656257319213488;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.9099099099099099;0.5906432748538012;0.7163120567375888;1539;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.575.404.020.000.130;full;69;8856;241;9312;48;6374061;0;0.002656257319213488;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.7117675083373035;0.959845807902345;0.8173984407057858;3113;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.516.914.950.999.850;full;69;8856;241;9312;48;6374061;0;0.0026632987644289573;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.7622682660850599;0.4781121751025992;0.587641866330391;1462;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.516.914.950.999.850;full;69;8856;241;9312;48;6374061;0;0.0026632987644289573;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.9099099099099099;0.5906432748538012;0.7163120567375888;1539;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.516.914.950.999.850;full;69;8856;241;9312;48;6374061;0;0.0026632987644289573;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9676742233417296;0.7404433022807582;0.8389444949954503;3113;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.448.296.781.300.080;full;69;8856;241;9312;48;6375839;0;0.0027077152385614565;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.5038961038961038;0.9288645690834473;0.6533557854221793;1462;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.448.296.781.300.080;full;69;8856;241;9312;48;6375839;0;0.0027077152385614565;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.6730954676952748;0.4535412605588044;0.5419254658385093;1539;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.448.296.781.300.080;full;69;8856;241;9312;48;6375839;0;0.0027077152385614565;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9676742233417296;0.7404433022807582;0.8389444949954503;3113;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.655.077.933.800.200;full;69;8856;241;9312;48;6375839;0;0.0027231575045125866;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.5038961038961038;0.9288645690834473;0.6533557854221793;1462;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.655.077.933.800.200;full;69;8856;241;9312;48;6375839;0;0.0027231575045125866;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.6730954676952748;0.4535412605588044;0.5419254658385093;1539;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.655.077.933.800.200;full;69;8856;241;9312;48;6375839;0;0.0027231575045125866;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.7019027484143763;0.959845807902345;0.810854816824966;3113;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;5.323.844.310.599.810;full;69;8856;241;9312;48;6374061;0;0.0026863705439027397;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.7622682660850599;0.4781121751025992;0.587641866330391;1462;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;5.323.844.310.599.810;full;69;8856;241;9312;48;6374061;0;0.0026863705439027397;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.9042553191489362;0.5523066926575698;0.6857603872529247;1539;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;5.323.844.310.599.810;full;69;8856;241;9312;48;6374061;0;0.0026863705439027397;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.7019027484143763;0.959845807902345;0.810854816824966;3113;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;56.150.882.256.999.400;full;69;8856;241;9312;48;6374061;0;0.0028589160637930034;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.7622682660850599;0.4781121751025992;0.587641866330391;1462;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;56.150.882.256.999.400;full;69;8856;241;9312;48;6374061;0;0.0028589160637930034;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.9042553191489362;0.5523066926575698;0.6857603872529247;1539;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;56.150.882.256.999.400;full;69;8856;241;9312;48;6374061;0;0.0028589160637930034;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9587986137851366;0.7998715065852875;0.87215411558669;3113;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;7.996.885.368.999.930;full;69;8856;116;4696;48;6375821;0;0.0032018055888528743;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.5069107209562944;0.9281805745554036;0.6557139405653539;1462;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;7.996.885.368.999.930;full;69;8856;116;4696;48;6375821;0;0.0032018055888528743;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.8976190476190476;0.4899285250162443;0.6338797814207651;1539;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;7.996.885.368.999.930;full;69;8856;116;4696;48;6375821;0;0.0032018055888528743;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9587986137851366;0.7998715065852875;0.87215411558669;3113;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;761.721.709.079.975;full;69;8856;116;4696;48;6375821;0;0.002761440548106106;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.5069107209562944;0.9281805745554036;0.6557139405653539;1462;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;761.721.709.079.975;full;69;8856;116;4696;48;6375821;0;0.002761440548106106;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.8976190476190476;0.4899285250162443;0.6338797814207651;1539;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;761.721.709.079.975;full;69;8856;116;4696;48;6375821;0;0.002761440548106106;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9877032923443078;0.7998715065852875;0.8839190628328009;3113;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;8.219.641.035.200.030;full;69;8856;116;4696;48;6375721;0;0.0027021988857346252;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.5079549864183158;0.8953488372093024;0.6481802426343153;1462;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;8.219.641.035.200.030;full;69;8856;116;4696;48;6375721;0;0.0027021988857346252;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.8730314960629921;0.5763482781026641;0.6943248532289629;1539;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;8.219.641.035.200.030;full;69;8856;116;4696;48;6375721;0;0.0027021988857346252;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9877032923443078;0.7998715065852875;0.8839190628328009;3113;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;761.811.462.930.018;full;69;8856;116;4696;48;6375721;0;0.0026218149212841775;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.5079549864183158;0.8953488372093024;0.6481802426343153;1462;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;761.811.462.930.018;full;69;8856;116;4696;48;6375721;0;0.0026218149212841775;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.8730314960629921;0.5763482781026641;0.6943248532289629;1539;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;761.811.462.930.018;full;69;8856;116;4696;48;6375721;0;0.0026218149212841775;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9821631878557875;0.831352393189849;0.9004871259568545;3113;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.510.581.397.100.030;full;69;8856;116;4696;48;6375577;0;0.0027872779767506017;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.5651459103986848;0.9404924760601915;0.7060333761232349;1462;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.510.581.397.100.030;full;69;8856;116;4696;48;6375577;0;0.0027872779767506017;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.8795411089866156;0.5977907732293697;0.7117988394584138;1539;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.510.581.397.100.030;full;69;8856;116;4696;48;6375577;0;0.0027872779767506017;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9821631878557875;0.831352393189849;0.9004871259568545;3113;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.922.169.795.899.750;full;69;8856;116;4696;48;6375577;0;0.0027574145389621663;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.5651459103986848;0.9404924760601915;0.7060333761232349;1462;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.922.169.795.899.750;full;69;8856;116;4696;48;6375577;0;0.0027574145389621663;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.8795411089866156;0.5977907732293697;0.7117988394584138;1539;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.922.169.795.899.750;full;69;8856;116;4696;48;6375577;0;0.0027574145389621663;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9587986137851366;0.7998715065852875;0.87215411558669;3113;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.300.635.585.300.180;full;69;8856;116;4696;48;6375821;0;0.00269342742960618;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.5069107209562944;0.9281805745554036;0.6557139405653539;1462;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.300.635.585.300.180;full;69;8856;116;4696;48;6375821;0;0.00269342742960618;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Ours;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.8976190476190476;0.4899285250162443;0.6338797814207651;1539;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.300.635.585.300.180;full;69;8856;116;4696;48;6375821;0;0.00269342742960618;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
