approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.0-labels=None;FALSE;0.2860940452683572;0.3412698412698413;0.2184485079453457;0.5770265924602278;29;120;0.3129093930537974;0.009582792161681961;0.13848266800434958;0.4833796569713476;0.4605911330049261;0.031205735579332736;0.3477011494252874;0.48032972610357966;895.515.478;full;38;8856;148;9312;48;1703141;0;0.002174530517241292;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0;0;0;0;0;0
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.0-labels=None;TRUE;0.2860940452683572;0.3412698412698413;0.2184485079453457;0.5770265924602278;29;120;0.3129093930537974;0.009582792161681961;0.13848266800434958;0.4833796569713476;0.4605911330049261;0.031205735579332736;0.3477011494252874;0.48032972610357966;8.510.317.314.999.990;full;38;8856;148;9312;48;1703141;0;0.0022543177241398727;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0.3136574074074074;0.36666666666666664;0.3025525525525526;120;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.0-labels=None;FALSE;0.5340681786231525;0.4451819891580927;0.35775429024540484;0.32444274273330603;99;240;0.4142533396564042;0.057071877817345046;0.236998147922581;0.5028341518310122;0.7575757575757576;0.49691416815878703;0.5333333333333333;0.6936560012518453;8.746.522.572.700.000;full;117;8856;764;36960;48;11125050;0;0.002411835175259187;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0;0;0;0;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.0-labels=None;TRUE;0.5340681786231525;0.4451819891580927;0.35775429024540484;0.32444274273330603;99;240;0.4142533396564042;0.057071877817345046;0.236998147922581;0.5028341518310122;0.7575757575757576;0.49691416815878703;0.5333333333333333;0.6936560012518453;8.603.333.802.399.990;full;117;8856;764;36960;48;11125050;0;0.00241108695876305;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0.45680957062039546;0.5208333333333334;0.48193839224373575;240;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.0-labels=None;FALSE;0.5342530269125879;0.44639893793561236;0.35923604049984437;0.32444274273330603;99;240;0.4160883228318897;0.05869651243028231;0.23839708006209517;0.5033190669737546;0.7950937950937951;0.5726051044942332;0.5568896512292739;0.7409943970247467;8.568.849.235.900.000;full;117;8856;764;36960;48;11125061;0;0.0028509669368388226;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0;0;0;0;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.0-labels=None;TRUE;0.5342530269125879;0.44639893793561236;0.35923604049984437;0.32444274273330603;99;240;0.4160883228318897;0.05869651243028231;0.23839708006209517;0.5033190669737546;0.7950937950937951;0.5726051044942332;0.5568896512292739;0.7409943970247467;8.400.175.231.200.000;full;117;8856;764;36960;48;11125061;0;0.002568928421053921;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0.45680957062039546;0.5208333333333334;0.48193839224373575;240;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.0-labels=None;FALSE;0.5342530269125879;0.44639893793561236;0.35923604049984437;0.32444274273330603;99;240;0.4160883228318897;0.05869651243028231;0.23839708006209517;0.5033190669737546;0.7950937950937951;0.5726051044942332;0.5568896512292739;0.7409943970247467;9.036.226.386.599.990;full;117;8856;764;36960;48;11125061;0;0.0030948058681331903;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0;0;0;0;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.0-labels=None;TRUE;0.5342530269125879;0.44639893793561236;0.35923604049984437;0.32444274273330603;99;240;0.4160883228318897;0.05869651243028231;0.23839708006209517;0.5033190669737546;0.7950937950937951;0.5726051044942332;0.5568896512292739;0.7409943970247467;8.833.140.327.900.000;full;117;8856;764;36960;48;11125061;0;0.0026495440329699204;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0.45680957062039546;0.5208333333333334;0.48193839224373575;240;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.0-labels=None;FALSE;0.5340681786231525;0.4451819891580927;0.35775429024540484;0.32444274273330603;99;240;0.4142533396564042;0.057071877817345046;0.236998147922581;0.5028341518310122;0.7575757575757576;0.49691416815878703;0.5333333333333333;0.6936560012518453;7.165.231.440.899.990;full;117;8856;764;36960;48;11125050;0;0.0034064814242470913;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0;0;0;0;0;0
Leno et al.;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.0-labels=None;TRUE;0.5340681786231525;0.4451819891580927;0.35775429024540484;0.32444274273330603;99;240;0.4142533396564042;0.057071877817345046;0.236998147922581;0.5028341518310122;0.7575757575757576;0.49691416815878703;0.5333333333333333;0.6936560012518453;7.604.570.265.100.000;full;117;8856;764;36960;48;11125050;0;0.0028537069292919703;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;7120;0;640;1.0;0.9175257731958762;0.956989247311828;931;397;167;0.7010542168674698;0.8479052823315119;0.7675185490519373;0.45680957062039546;0.5208333333333334;0.48193839224373575;240;0;0
