approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7647917541083831;0.7630029440628067;0.7619620835311782;0.3588117586449127;182;200;0.7490794485986605;0.4744333190147684;0.6347697175536202;0.6811030502738836;0.7323174063505555;0.4639385868882614;0.5897951547273481;0.7011329262195948;5.659.786.289.599.650;full;69;8856;155;4696;48;6374538;0;0.002287813241192078;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;1874;0;626;1.0;0.7496;0.8568815729309557;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;0.8096181780452376;0.75;0.7466376899137264;200;10;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7820317065140265;0.7849198560680406;0.7800102799245077;0.3588117586449127;182;200;0.7684113624760073;0.5186237688647489;0.6581441706765029;0.7118896592016719;0.7426992896606156;0.48934072314882177;0.6029532967032967;0.7211827627258545;4.910.298.686.399.980;full;69;8856;155;4696;48;6374404;0;0.0023832589484124086;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;1874;0;626;1.0;0.7496;0.8568815729309557;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;0;0;0;0;10;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7820317065140265;0.7849198560680406;0.7800102799245077;0.3588117586449127;182;200;0.7684113624760073;0.5186237688647489;0.6581441706765029;0.7118896592016719;0.7426992896606156;0.48934072314882177;0.6029532967032967;0.7211827627258545;4.962.793.484.199.930;full;69;8856;155;4696;48;6374404;0;0.002454559174047092;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;1874;0;626;1.0;0.7496;0.8568815729309557;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;0.8096181780452376;0.75;0.7466376899137264;200;10;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7628806745917812;0.7567877003598299;0.7574164351396915;0.3588117586449127;182;200;0.7464036408195215;0.4682527292049634;0.6281977324268767;0.6767527459394534;0.736081597960051;0.46786892619720233;0.586865515436944;0.6992323661679555;4.248.808.912.900.130;full;69;8856;155;4696;48;6374614;0;0.0022590428408355884;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;1874;0;626;1.0;0.7496;0.8568815729309557;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;0;0;0;0;10;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7628806745917812;0.7567877003598299;0.7574164351396915;0.3588117586449127;182;200;0.7464036408195215;0.4682527292049634;0.6281977324268767;0.6767527459394534;0.736081597960051;0.46786892619720233;0.586865515436944;0.6992323661679555;42.108.537.438.001.800;full;69;8856;155;4696;48;6374614;0;0.002270258384589477;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;1874;0;626;1.0;0.7496;0.8568815729309557;428;206;194;0.6750788643533123;0.6881028938906752;0.6815286624203822;0.8096181780452376;0.75;0.7466376899137264;200;10;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7105024958948293;0.722930978083088;0.6948363742925869;0.22868750224219525;148;200;0.7234919430648638;0.44750874260519136;0.5600975541613085;0.69307641779566;0.7148372862658577;0.3651612288566314;0.5164677664677665;0.5812296766465855;538.592.659.499.991;full;69;8856;132;4696;48;6374359;0;0.0023240159518097465;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0;0;0;0;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7105024958948293;0.722930978083088;0.6948363742925869;0.22868750224219525;148;200;0.7234919430648638;0.44750874260519136;0.5600975541613085;0.69307641779566;0.7148372862658577;0.3651612288566314;0.5164677664677665;0.5812296766465855;5.130.524.857.199.990;full;69;8856;132;4696;48;6374359;0;0.0022262616277720524;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0.7456751605281847;0.73;0.7343064990123814;200;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8691065001598438;0.8544324501144913;0.8489821113007249;0.22868750224219525;148;200;0.8113737456080797;0.6160982130266536;0.74194525454889;0.7803358433265022;0.888030888030888;0.7471599827198497;0.8289136539136539;0.8308449049806864;503.709.258.020.026;full;69;8856;132;4696;48;6374256;0;0.002257392970258715;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0;0;0;0;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8691065001598438;0.8544324501144913;0.8489821113007249;0.22868750224219525;148;200;0.8113737456080797;0.6160982130266536;0.74194525454889;0.7803358433265022;0.888030888030888;0.7471599827198497;0.8289136539136539;0.8308449049806864;5.022.438.340.100.050;full;69;8856;132;4696;48;6374256;0;0.0022932635481993204;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0.7456751605281847;0.73;0.7343064990123814;200;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8691065001598438;0.8544324501144913;0.8489821113007249;0.22868750224219525;148;200;0.8113737456080797;0.6160982130266536;0.74194525454889;0.7803358433265022;0.888030888030888;0.7471599827198497;0.8289136539136539;0.8308449049806864;4.378.327.274.399.990;full;69;8856;132;4696;48;6374256;0;0.0024776714835454306;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0;0;0;0;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8691065001598438;0.8544324501144913;0.8489821113007249;0.22868750224219525;148;200;0.8113737456080797;0.6160982130266536;0.74194525454889;0.7803358433265022;0.888030888030888;0.7471599827198497;0.8289136539136539;0.8308449049806864;42.054.519.044.999.300;full;69;8856;132;4696;48;6374256;0;0.002280806721396626;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0.7456751605281847;0.73;0.7343064990123814;200;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7105024958948293;0.722930978083088;0.6948363742925869;0.22868750224219525;148;200;0.7234919430648638;0.44750874260519136;0.5600975541613085;0.69307641779566;0.7148372862658577;0.3651612288566314;0.5164677664677665;0.5812296766465855;43.044.943.304.998.000;full;69;8856;132;4696;48;6374359;0;0.0021676048310739033;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0;0;0;0;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7105024958948293;0.722930978083088;0.6948363742925869;0.22868750224219525;148;200;0.7234919430648638;0.44750874260519136;0.5600975541613085;0.69307641779566;0.7148372862658577;0.3651612288566314;0.5164677664677665;0.5812296766465855;4.171.198.763.999.920;full;69;8856;132;4696;48;6374359;0;0.0021693741146992652;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;2187;0;313;1.0;0.8748;0.9332195434179646;498;172;124;0.7432835820895523;0.8006430868167203;0.7708978328173374;0.7456751605281847;0.73;0.7343064990123814;200;10;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.8550840694843954;0.7854105332024861;0.7946142217704014;0.35807591782963355;157;200;0.763304777791673;0.49867006203207337;0.6693111002687643;0.6901541872323457;0.8214110730034296;0.6161334861231449;0.7570524392922382;0.7574776789766089;5.661.807.022.500.210;full;69;8856;117;4696;48;6374055;0;0.002402326180632489;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0;0;0;0;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.8550840694843954;0.7854105332024861;0.7946142217704014;0.35807591782963355;157;200;0.763304777791673;0.49867006203207337;0.6693111002687643;0.6901541872323457;0.8214110730034296;0.6161334861231449;0.7570524392922382;0.7574776789766089;5.587.689.965.399.840;full;69;8856;117;4696;48;6374055;0;0.0024071651290503196;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0.7940009377604891;0.725;0.7259859207406074;200;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8313870111544713;0.7571148184494603;0.7669788396007405;0.35807591782963355;157;200;0.7305669620575658;0.42953160688274705;0.6301880347616831;0.6476198453678825;0.7992813980075126;0.5678708265072316;0.7284944487481421;0.726344586431594;61.384.219.690.000.400;full;69;8856;117;4696;48;6374050;0;0.0023931365864458105;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0;0;0;0;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8313870111544713;0.7571148184494603;0.7669788396007405;0.35807591782963355;157;200;0.7305669620575658;0.42953160688274705;0.6301880347616831;0.6476198453678825;0.7992813980075126;0.5678708265072316;0.7284944487481421;0.726344586431594;60.916.185.549.001.900;full;69;8856;117;4696;48;6374050;0;0.002397585840080865;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0.7940009377604891;0.725;0.7259859207406074;200;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8250629686503855;0.7772325809617272;0.7836493266818572;0.35807591782963355;157;200;0.7755850038536577;0.523886958685574;0.661770641360419;0.7049567305444042;0.8159398987424465;0.603804205257114;0.7275195366526468;0.7491877408219674;6.813.118.147.000.200;full;69;8856;117;4696;48;6374107;0;0.0024616274890068403;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0;0;0;0;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8250629686503855;0.7772325809617272;0.7836493266818572;0.35807591782963355;157;200;0.7755850038536577;0.523886958685574;0.661770641360419;0.7049567305444042;0.8159398987424465;0.603804205257114;0.7275195366526468;0.7491877408219674;7.219.991.275.899.880;full;69;8856;117;4696;48;6374107;0;0.0026390597956451795;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0.7940009377604891;0.725;0.7259859207406074;200;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.8550840694843954;0.7854105332024861;0.7946142217704014;0.35807591782963355;157;200;0.763304777791673;0.49867006203207337;0.6693111002687643;0.6901541872323457;0.8214110730034296;0.6161334861231449;0.7570524392922382;0.7574776789766089;43.802.760.654.998.500;full;69;8856;117;4696;48;6374055;0;0.0024554049490526863;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0;0;0;0;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.8550840694843954;0.7854105332024861;0.7946142217704014;0.35807591782963355;157;200;0.763304777791673;0.49867006203207337;0.6693111002687643;0.6901541872323457;0.8214110730034296;0.6161334861231449;0.7570524392922382;0.7574776789766089;5.091.022.529.800.100;full;69;8856;117;4696;48;6374055;0;0.002773282534887185;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;1981;0;519;1.0;0.7924;0.884177638919884;446;218;176;0.6716867469879518;0.7170418006430869;0.6936236391912909;0.7940009377604891;0.725;0.7259859207406074;200;10;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.6635515368197704;0.6364082433758587;0.5763418968203062;0.35040162394271107;110;200;0.5638061947593573;0.2014223700051686;0.4323084402565665;0.6199158233585954;0.7451209341117598;0.49411618391268747;0.6512653354550588;0.7317412311871977;6.532.318.987.800.310;full;69;8856;176;9312;48;6373591;0;0.0028012107129513795;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0;0;0;0;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.6635515368197704;0.6364082433758587;0.5763418968203062;0.35040162394271107;110;200;0.5638061947593573;0.2014223700051686;0.4323084402565665;0.6199158233585954;0.7451209341117598;0.49411618391268747;0.6512653354550588;0.7317412311871977;6.537.499.006.299.910;full;69;8856;176;9312;48;6373591;0;0.00279246422218825;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0.6505343367145834;0.54;0.5324753042642951;200;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7340104924986262;0.6488387307818122;0.594737190854955;0.35040162394271107;110;200;0.5592231167445558;0.19028261292920157;0.44574858818950613;0.6113416648163045;0.7384487072560467;0.4802583359614858;0.6597333554271353;0.7232446764956274;7.241.693.660.500.090;full;69;8856;176;9312;48;6373417;0;0.0029492638347522375;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0;0;0;0;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7340104924986262;0.6488387307818122;0.594737190854955;0.35040162394271107;110;200;0.5592231167445558;0.19028261292920157;0.44574858818950613;0.6113416648163045;0.7384487072560467;0.4802583359614858;0.6597333554271353;0.7232446764956274;6.932.346.156.700.070;full;69;8856;176;9312;48;6373417;0;0.0027796206407057398;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0.6505343367145834;0.54;0.5324753042642951;200;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.6304592873259622;0.6329735034347399;0.5769198768380268;0.35040162394271107;110;200;0.5827876058578593;0.20979626044792543;0.434965599033882;0.5982212310707086;0.7888240200166806;0.5702328397383505;0.677338024294546;0.7559820069509675;7.648.674.097.500.040;full;69;8856;176;9312;48;6373469;0;0.002803297056016163;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0;0;0;0;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.6304592873259622;0.6329735034347399;0.5769198768380268;0.35040162394271107;110;200;0.5827876058578593;0.20979626044792543;0.434965599033882;0.5982212310707086;0.7888240200166806;0.5702328397383505;0.677338024294546;0.7559820069509675;7.371.066.615.699.960;full;69;8856;176;9312;48;6373469;0;0.002775074011191868;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0.6505343367145834;0.54;0.5324753042642951;200;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.6635515368197704;0.6364082433758587;0.5763418968203062;0.35040162394271107;110;200;0.5638061947593573;0.2014223700051686;0.4323084402565665;0.6199158233585954;0.7451209341117598;0.49411618391268747;0.6512653354550588;0.7317412311871977;5.229.771.217.899.900;full;69;8856;176;9312;48;6373591;0;0.0026309877453472423;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0;0;0;0;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.6635515368197704;0.6364082433758587;0.5763418968203062;0.35040162394271107;110;200;0.5638061947593573;0.2014223700051686;0.4323084402565665;0.6199158233585954;0.7451209341117598;0.49411618391268747;0.6512653354550588;0.7317412311871977;55.072.734.113.997.200;full;69;8856;176;9312;48;6373591;0;0.0027273909363429993;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;1947;0;553;1.0;0.7788;0.8756465032606252;463;321;159;0.5905612244897959;0.7443729903536977;0.658605974395448;0.6505343367145834;0.54;0.5324753042642951;200;10;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.706998931361464;0.7041216879293425;0.7027525867204688;0.39558862232271336;177;200;0.7128144511600063;0.3992691398000597;0.5644107504502083;0.6362209393285152;0.7306753980482794;0.4598280035841432;0.5942067975966281;0.7016356655185304;6.905.928.109.700.100;full;69;8856;155;4696;48;6374594;0;0.0028312299316853155;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0;0;0;0;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.706998931361464;0.7041216879293425;0.7027525867204688;0.39558862232271336;177;200;0.7128144511600063;0.3992691398000597;0.5644107504502083;0.6362209393285152;0.7306753980482794;0.4598280035841432;0.5942067975966281;0.7016356655185304;6.713.016.713.599.790;full;69;8856;155;4696;48;6374594;0;0.003011887306911376;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0.8423482416459944;0.755;0.7526326191793818;200;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7094001324899109;0.711972522080471;0.7087389608896002;0.39558862232271336;177;200;0.7175401918325789;0.4090140434923423;0.5723164091201207;0.6419901159377452;0.7360683102208526;0.4709797752192611;0.6063512758428012;0.7083612609047122;7.403.470.911.499.970;full;69;8856;155;4696;48;6374518;0;0.0030702197691640947;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0;0;0;0;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7094001324899109;0.711972522080471;0.7087389608896002;0.39558862232271336;177;200;0.7175401918325789;0.4090140434923423;0.5723164091201207;0.6419901159377452;0.7360683102208526;0.4709797752192611;0.6063512758428012;0.7083612609047122;7.044.954.574.500.290;full;69;8856;155;4696;48;6374518;0;0.002714923834357584;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0.8423482416459944;0.755;0.7526326191793818;200;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7266316989794878;0.742230945371279;0.7317997717575144;0.39558862232271336;177;200;0.7527625103940128;0.4851234967630028;0.6051746650557329;0.6907103287904558;0.7621982537236774;0.5300181321009874;0.6229686489333081;0.7509778704820315;537.895.920.200.026;full;69;8856;155;4696;48;6374325;0;0.002886140874140034;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0;0;0;0;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7266316989794878;0.742230945371279;0.7317997717575144;0.39558862232271336;177;200;0.7527625103940128;0.4851234967630028;0.6051746650557329;0.6907103287904558;0.7621982537236774;0.5300181321009874;0.6229686489333081;0.7509778704820315;53.327.369.906.997.700;full;69;8856;155;4696;48;6374325;0;0.002804249138986678;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0.8423482416459944;0.755;0.7526326191793818;200;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.706998931361464;0.7041216879293425;0.7027525867204688;0.39558862232271336;177;200;0.7128144511600063;0.3992691398000597;0.5644107504502083;0.6362209393285152;0.7306753980482794;0.4598280035841432;0.5942067975966281;0.7016356655185304;5.521.392.055.099.930;full;69;8856;155;4696;48;6374594;0;0.002873605316530158;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0;0;0;0;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.706998931361464;0.7041216879293425;0.7027525867204688;0.39558862232271336;177;200;0.7128144511600063;0.3992691398000597;0.5644107504502083;0.6362209393285152;0.7306753980482794;0.4598280035841432;0.5942067975966281;0.7016356655185304;5.432.567.505.100.080;full;69;8856;155;4696;48;6374594;0;0.0027566150677912292;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;1942;0;558;1.0;0.7768;0.8743809095002251;441;213;181;0.6743119266055045;0.7090032154340836;0.6912225705329154;0.8423482416459944;0.755;0.7526326191793818;200;15;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7672732085378678;0.7420673863264639;0.7259909534402031;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;6.426.407.528.299.750;full;69;8856;241;9312;48;6374061;0;0.002942454055970302;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7672732085378678;0.7420673863264639;0.7259909534402031;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;656.843.483.579.978;full;69;8856;241;9312;48;6374061;0;0.002704367519763764;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7737193015737218;0.7517173699705594;0.7370130863283109;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.575.404.020.000.130;full;69;8856;241;9312;48;6374061;0;0.002656257319213488;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7737193015737218;0.7517173699705594;0.7370130863283109;0.1911340519108059;125;200;0.6889506701318816;0.3839974719075633;0.5918775852524853;0.6626483389247559;0.8249032258064516;0.6171503118094881;0.7601587837837838;0.7528049060423634;6.516.914.950.999.850;full;69;8856;241;9312;48;6374061;0;0.0026632987644289573;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7826234684236075;0.7132809944389925;0.7198010571039464;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.448.296.781.300.080;full;69;8856;241;9312;48;6375839;0;0.0027077152385614565;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
