approach;log;config;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat
Urabe et al.;TF_04.csv;N=10-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16165928799989615;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16390176300001258;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16356320599993524;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16075042299996767;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15671813300002668;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16429922500003613;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16796781700008978;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1581059999999752;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15354199600005813;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15782185000000482;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1699349750000465;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18514897199997904;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1907613119999496;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17339116799996646;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16484452399993188;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1739539779999859;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16593928099996447;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1719383839999864;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=15-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.197078746000102;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16541031600002043;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16959770200003277;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16546774699997968;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17862421799998174;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16489084299996648;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.168157879999967;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16535058199997366;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15857296699994095;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16291713399994023;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=20-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16610147199992298;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16915228600009868;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17162617999997565;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16985305599996536;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16899945699992713;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.172549201000038;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16880797399994663;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17634612599999855;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1702784750000319;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16961562200003755;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=25-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1644097429999647;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17777176599997802;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19341641799996978;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20230865400003495;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.21004404099994645;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18968773599999622;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18715735900002528;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18237868500000332;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18570883600000343;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18303643799993097;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=30-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.24181996300001174;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18401266199998645;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20155448200000592;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.21378043800007163;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19044482499998594;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.21417076199998064;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17320384900006047;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.2020413609999423;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20964893899997605;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20221170900003926;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=35-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16971414499994353;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1744635659999858;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19494960899999114;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18584453699997994;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18166582900005324;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20661500999995042;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18633949100001246;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20956638500001645;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19495210000002317;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17493935200002397;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=40-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.2031023900000264;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.2112488970000186;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19252836700002263;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.2054761290000897;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.2059880350000185;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18135197199990216;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.21288959899993642;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.203833030999931;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20618787000000793;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20751343999995697;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=45-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18373679100000118;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1797070300000314;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1952596020000783;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1903177809999761;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19076760999996623;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.192087858999912;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19930241800000204;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20608942699993804;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.20210776900000837;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18617582699994273;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=50-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19411569599992617;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13572538100004294;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14068117299996175;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14005119099999774;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1544891569999436;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14531569999996918;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12917060500001298;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1402577220000012;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12562290500000017;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12894806700001027;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=5-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1255028069999753;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12863271899993833;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12796470199998566;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1474859219999871;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12480459200003224;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1507688799999869;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12134109700002682;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13315612099995633;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12953176199994232;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13083013100003882;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=10-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1394684329999336;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14559027899997545;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1314590680000265;full;0;0;0;0;0;0;0;0
